1557355885,23,56.90,0.40,
1557356006,24,57.90,0.41,
1557356127,21,53.70,0.42,
1557356248,22,55.40,0.41,
1557356369,25,58.20,0.41,
1557356490,20,52.40,0.41,
1557356611,24,57.70,0.41,
1557356732,22,55.50,0.40,
1557356853,22,55.20,0.40,
1557356974,22,54.90,0.40,
1557357095,25,58.40,0.41,
1557357216,25,58.90,0.42,
1557357337,21,53.30,0.42,
1557357458,19,51.90,0.41,
1557357579,22,54.40,0.40,
1557357700,25,59.50,0.40,
1557357821,24,57.50,0.43,
1557357942,25,58.00,0.40,
1557358063,23,56.70,0.40,
1557358184,24,57.70,0.41,
1557358305,22,55.70,0.41,
1557358426,25,59.30,0.41,
1557358547,22,55.20,0.41,
1557358668,24,57.50,0.42,
1557358789,25,59.90,0.40,
1557358910,25,59.90,0.42,
1557359031,25,58.90,0.40,
1557359152,25,59.90,0.42,
1557359273,25,59.10,0.40,
1557359394,25,59.90,0.40,
1557359515,25,59.90,0.42,
1557359636,25,59.90,0.42,
1557359757,25,59.90,0.39,
1557359878,25,59.90,0.40,
1557359999,25,59.90,0.40,
1557360120,25,59.90,0.40,
1557360241,25,58.40,0.41,
1557360362,25,59.90,0.42,
1557360483,21,53.70,0.41,
1557360604,22,55.90,0.43,
1557360725,22,55.50,0.40,
1557360846,24,57.70,0.41,
1557360967,21,53.00,0.42,
1557361088,22,55.50,0.41,
1557361209,22,55.90,0.41,
1557361330,23,56.10,0.41,
1557361451,24,57.70,0.42,
1557361572,25,59.10,0.40,
1557361693,21,53.00,0.42,
1557361814,23,56.90,0.41,
1557361935,21,53.30,0.41,
1557362056,25,58.00,0.42,
1557362177,24,57.30,0.41,
1557362298,25,58.20,0.41,
1557362419,22,55.70,0.41,
1557362540,22,55.40,0.42,
1557362661,24,57.10,0.43,
1557362782,24,57.70,0.42,
1557362903,23,56.90,0.42,
1557363024,22,54.00,0.41,
1557363145,25,58.20,0.42,
1557363266,21,53.00,0.41,
1557363387,23,56.90,0.41,
1557363508,23,56.50,0.41,
1557363629,21,53.00,0.40,
1557363750,25,58.40,0.41,
1557363871,21,53.90,0.41,
1557363992,24,57.90,0.41,
1557364113,22,55.00,0.40,
1557364234,25,58.70,0.41,
1557364355,23,56.90,0.43,
1557364476,22,54.90,0.41,
1557364597,23,56.70,0.40,
1557364718,22,55.40,0.42,
1557364839,22,55.50,0.41,
1557364960,24,57.10,0.41,
1557365081,22,54.70,0.40,
1557365202,23,56.30,0.41,
1557365323,23,56.70,0.39,
1557365444,24,57.10,0.40,
1557365565,23,56.30,0.40,
1557365686,20,52.90,0.40,
1557365807,24,57.90,0.40,
1557365928,22,54.70,0.40,
1557366049,25,58.20,0.39,
1557366170,23,56.30,0.39,
1557366291,25,58.40,0.40,
1557366412,25,58.20,0.40,
1557366533,25,58.40,0.40,
1557366654,24,57.50,0.39,
1557366775,20,52.70,0.40,
1557366896,22,55.90,0.40,
1557367017,22,55.20,0.40,
1557367138,24,57.30,0.42,
1557367259,24,57.50,0.41,
1557367380,24,57.30,0.41,
1557367501,24,57.70,0.42,
1557367622,25,58.20,0.39,
1557367743,25,59.10,0.40,
1557367864,22,54.90,0.40,
1557367985,5,60.00,0.41,
1557368106,25,58.50,0.39,
1557368227,25,59.30,0.40,
1557368348,25,59.50,0.40,
1557368469,22,55.40,0.40,
1557368590,25,58.70,0.39,
1557368711,25,58.20,0.40,
1557368832,25,58.50,0.40,
1557368953,22,55.50,0.41,
1557369074,24,57.90,0.40,
1557369195,24,57.70,0.39,
1557369316,24,57.10,0.38,
1557369437,25,58.00,0.40,
1557369558,25,59.70,0.40,
1557369679,25,58.70,0.40,
1557369800,23,56.70,0.39,
1557369921,25,59.90,0.41,
1557370042,22,55.90,0.40,
1557370163,20,52.90,0.41,
1557370284,22,55.90,0.40,
1557370405,25,59.90,0.39,
1557370526,25,59.50,0.39,
1557370647,25,59.30,0.39,
1557370768,25,59.90,0.41,
1557370889,25,59.90,0.41,
1557371010,23,56.30,0.40,
1557371131,25,59.90,0.41,
1557371252,25,59.90,0.42,
1557371373,25,58.20,0.41,
1557371494,25,58.40,0.41,
1557371615,25,59.90,0.42,
1557371736,25,59.10,0.42,
1557371857,24,57.50,0.42,
1557371978,25,59.90,0.42,
1557372099,25,59.90,0.42,
1557372220,25,59.90,0.42,
1557372341,25,59.90,0.42,
1557372462,25,59.90,0.41,
1557372583,25,59.90,0.41,
1557372704,25,59.90,0.43,
1557372825,25,59.90,0.44,
1557372946,25,59.30,0.43,
1557373067,25,59.90,0.42,
1557373188,25,59.90,0.40,
1557373309,25,59.90,0.43,
1557373430,24,57.30,0.42,
1557373551,25,59.90,0.42,
1557373672,25,59.90,0.44,
1557373793,23,56.90,0.44,
1557373914,25,59.90,0.43,
1557374035,25,59.90,0.44,
1557374156,25,59.90,0.44,
1557374277,24,57.90,0.42,
1557374398,25,59.90,0.43,
1557374519,25,59.90,0.44,
1557374640,25,59.90,0.44,
1557374761,25,59.90,0.42,
1557374882,25,59.90,0.44,
1557375003,23,56.50,0.44,
1557375124,25,59.90,0.44,
1557375245,25,59.90,0.45,
1557375366,25,59.90,0.43,
1557375487,25,59.50,0.44,
1557375608,25,59.90,0.44,
1557375729,24,57.10,0.43,
1557375850,25,59.90,0.43,
1557375971,24,57.90,0.43,
1557376092,25,59.90,0.44,
1557376213,22,54.90,0.44,
1557376334,25,58.40,0.45,
1557376455,24,57.10,0.45,
1557376576,21,53.40,0.45,
1557376697,24,57.50,0.45,
1557376818,21,53.00,0.45,
1557376939,23,56.10,0.45,
1557377060,25,58.90,0.45,
1557377181,21,53.10,0.44,
1557377302,24,57.30,0.46,
1557377423,22,55.00,0.45,
1557377544,24,57.90,0.45,
1557377665,25,59.70,0.46,
1557377786,21,53.90,0.44,
1557377907,24,57.70,0.43,
1557378028,24,57.70,0.44,
1557378149,25,59.30,0.45,
1557378270,24,57.30,0.45,
1557378391,24,57.90,0.44,
1557378512,24,57.10,0.44,
1557378633,23,56.90,0.45,
1557378754,24,57.90,0.44,
1557378875,24,57.90,0.45,
1557378996,25,58.20,0.44,
1557379117,21,53.40,0.45,
1557379238,25,59.50,0.44,
1557379359,24,57.50,0.44,
1557379480,22,55.50,0.46,
1557379601,24,57.50,0.44,
1557379722,22,54.40,0.47,
1557379843,23,56.50,0.44,
1557379964,22,55.50,0.45,
1557380085,24,57.70,0.46,
1557380206,21,53.00,0.45,
1557380327,21,53.40,0.46,
1557380448,24,57.70,0.46,
1557380569,22,55.90,0.45,
1557380690,25,59.10,0.45,
1557380811,23,56.10,0.45,
1557380932,25,58.50,0.45,
1557381053,25,58.90,0.46,
1557381174,24,57.30,0.45,
1557381295,25,59.10,0.45,
1557381416,24,57.50,0.45,
1557381537,23,56.70,0.45,
1557381658,24,57.50,0.45,
1557381779,25,58.90,0.44,
1557381900,20,52.90,0.45,
1557382021,21,53.60,0.43,
1557382142,24,57.30,0.46,
1557382263,24,57.30,0.43,
1557382384,24,57.70,0.44,
1557382505,22,54.50,0.45,
1557382626,25,59.30,0.44,
1557382747,25,58.50,0.43,
1557382868,25,58.50,0.44,
1557382989,23,56.30,0.43,
1557383110,25,58.70,0.44,
1557383231,24,57.90,0.44,
1557383352,24,57.70,0.45,
1557383473,20,52.20,0.45,
1557383594,23,56.50,0.45,
1557383715,20,52.90,0.45,
1557383836,23,56.50,0.45,
1557383957,23,56.90,0.43,
1557384078,22,55.50,0.45,
1557384199,21,53.30,0.45,
1557384320,24,57.30,0.44,
1557384441,22,55.00,0.44,
1557384562,25,59.70,0.45,
1557384683,25,58.90,0.45,
1557384804,21,53.40,0.45,
1557384925,22,55.50,0.44,
1557385046,25,58.00,0.43,
1557385167,23,56.10,0.45,
1557385288,25,58.90,0.45,
1557385409,24,57.90,0.46,
1557385530,22,54.70,0.44,
1557385651,22,54.90,0.45,
1557385772,24,57.30,0.44,
1557385893,23,56.50,0.46,
1557386014,23,56.10,0.45,
1557386135,21,53.90,0.44,
1557386256,25,58.40,0.45,
1557386377,25,58.50,0.44,
1557386498,24,57.30,0.45,
1557386619,25,59.50,0.46,
1557386740,23,56.50,0.45,
1557386861,22,55.90,0.44,
1557386982,22,54.90,0.47,
1557387103,25,59.70,0.44,
1557387224,24,57.50,0.46,
1557387345,23,56.90,0.46,
1557387466,22,55.20,0.45,
1557387587,21,53.00,0.46,
1557387708,20,52.00,0.45,
1557387829,22,55.90,0.45,
1557387950,24,57.30,0.44,
1557388071,23,56.10,0.45,
1557388192,22,55.90,0.45,
1557388313,22,55.20,0.45,
1557388434,22,54.20,0.45,
1557388555,22,54.70,0.44,
1557388676,25,58.20,0.46,
1557388797,22,55.40,0.46,
1557388918,22,55.20,0.45,
1557389039,23,56.10,0.46,
1557389160,25,58.40,0.44,
1557389281,20,52.70,0.46,
1557389402,22,54.70,0.45,
1557389523,22,54.50,0.44,
1557389644,24,57.30,0.44,
1557389765,22,55.50,0.44,
1557389886,25,59.50,0.45,
1557390007,22,54.20,0.45,
1557390128,21,53.90,0.45,
1557390249,24,57.30,0.44,
1557390370,22,55.50,0.46,
1557390491,20,52.70,0.45,
1557390612,24,57.50,0.45,
1557390733,24,57.50,0.44,
1557390854,23,56.10,0.45,
1557390975,23,56.90,0.45,
1557391096,25,59.50,0.44,
1557391217,21,53.70,0.46,
1557391338,21,53.00,0.46,
1557391459,22,55.90,0.45,
1557391580,22,54.90,0.45,
1557391701,22,55.00,0.45,
1557391822,25,58.50,0.44,
1557391943,19,51.10,0.45,
1557392064,24,57.70,0.44,
1557392185,25,58.40,0.46,
1557392306,22,55.50,0.45,
1557392427,24,57.10,0.46,
1557392548,22,55.40,0.45,
1557392669,24,57.90,0.45,
1557392790,25,58.50,0.45,
1557392911,21,53.00,0.44,
1557393032,24,57.70,0.45,
1557393153,23,56.10,0.45,
1557393274,24,57.30,0.46,
1557393395,23,56.50,0.45,
1557393516,25,58.40,0.46,
1557393637,20,52.40,0.45,
1557393758,24,57.10,0.45,
1557393879,24,57.50,0.44,
1557394000,22,55.50,0.46,
1557394121,24,57.30,0.45,
1557394242,24,57.30,0.47,
1557394363,24,57.30,0.46,
1557394484,22,54.90,0.45,
1557394605,23,56.70,0.45,
1557394726,25,58.40,0.45,
1557394847,23,56.30,0.47,
1557394968,25,59.50,0.45,
1557395089,24,57.30,0.45,
1557395210,24,57.30,0.46,
1557395331,24,57.70,0.45,
1557395452,25,58.40,0.45,
1557395573,23,56.50,0.45,
1557395694,21,53.00,0.46,
1557395815,24,57.50,0.46,
1557395936,25,58.20,0.46,
1557396057,24,57.30,0.46,
1557396178,25,58.70,0.47,
1557396299,20,52.00,0.45,
1557396420,24,57.90,0.46,
1557396541,24,57.30,0.47,
1557396662,25,58.20,0.46,
1557396783,20,52.40,0.46,
1557396904,21,53.10,0.46,
1557397025,22,55.50,0.45,
1557397146,24,57.50,0.45,
1557397267,20,52.90,0.44,
1557397388,22,55.40,0.44,
1557397509,22,55.90,0.47,
1557397630,25,58.50,0.45,
1557397751,23,56.90,0.44,
1557397872,22,54.70,0.44,
1557397993,24,57.70,0.46,
1557398114,23,56.50,0.46,
1557398235,22,55.00,0.46,
1557398356,23,56.70,0.45,
1557398477,23,56.90,0.46,
1557398598,22,54.20,0.46,
1557398719,24,57.90,0.47,
1557398840,21,53.70,0.47,
1557398961,23,56.30,0.47,
1557399082,22,54.50,0.48,
1557399203,22,55.50,0.48,
1557399324,22,55.70,0.47,
1557399445,22,55.00,0.46,
1557399566,22,54.00,0.48,
1557399687,22,54.00,0.48,
1557399808,21,53.70,0.47,
1557399929,22,55.70,0.48,
1557400050,22,54.40,0.48,
1557400171,22,55.00,0.47,
1557400292,20,52.90,0.45,
1557400413,20,52.90,0.47,
1557400534,19,51.60,0.45,
1557400655,23,56.10,0.45,
1557400776,22,55.00,0.43,
1557400897,23,56.10,0.44,
1557401018,24,57.70,0.46,
1557401139,22,54.20,0.47,
1557401260,19,50.20,0.47,
1557401381,22,55.40,0.49,
1557401502,22,54.50,0.47,
1557401623,19,51.40,0.48,
1557401744,19,50.50,0.48,
1557401865,21,53.90,0.47,
1557401986,21,53.90,0.46,
1557402107,20,52.00,0.45,
1557402228,22,55.90,0.44,
1557402349,23,56.30,0.46,
1557402470,19,51.00,0.46,
1557402591,20,52.90,0.45,
1557402712,21,53.90,0.47,
1557402833,19,50.50,0.48,
1557402954,21,53.90,0.49,
1557403075,19,49.10,0.48,
1557403196,22,54.90,0.50,
1557403317,22,55.00,0.49,
1557403438,17,47.50,0.49,
1557403559,22,54.90,0.49,
1557403680,19,51.10,0.49,
1557403801,22,55.50,0.48,
1557403922,20,52.90,0.49,
1557404043,19,51.70,0.49,
1557404164,19,50.50,0.48,
1557404285,19,51.30,0.49,
1557404406,22,54.70,0.47,
1557404527,21,53.10,0.48,
1557404648,22,55.20,0.48,
1557404769,19,50.70,0.47,
1557404890,20,52.70,0.46,
1557405011,20,52.50,0.47,
1557405132,22,54.20,0.47,
1557405253,19,49.00,0.47,
1557405374,21,53.10,0.46,
1557405495,21,53.60,0.47,
1557405616,22,54.20,0.46,
1557405737,19,51.30,0.45,
1557405858,20,52.50,0.45,
1557405979,21,53.40,0.45,
1557406100,18,48.90,0.43,
1557406221,21,53.40,0.42,
1557406342,20,52.20,0.43,
1557406463,20,52.40,0.44,
1557406584,20,52.70,0.44,
1557406705,19,49.70,0.45,
1557406826,18,48.10,0.45,
1557406947,20,52.40,0.46,
1557407068,20,52.40,0.45,
1557407189,20,52.00,0.46,
1557407310,20,52.00,0.46,
1557407431,21,53.90,0.47,