2019-05-08 20:29:41	84.00,12.20,0.38,
2019-05-08 20:29:44	84.00,12.20,0.37,
2019-05-08 20:29:46	84.00,12.20,0.38,
2019-05-08 20:29:49	84.00,12.20,0.37,
2019-05-08 20:29:51	84.00,12.20,0.39,
2019-05-08 20:29:54	84.00,12.20,0.37,
2019-05-08 20:29:56	84.00,12.20,0.38,
2019-05-08 20:29:58	84.00,12.20,0.37,
2019-05-08 20:30:01	83.00,12.20,0.38,
2019-05-08 20:30:03	83.00,12.20,0.37,
2019-05-08 20:30:06	83.00,12.20,0.38,
2019-05-08 20:30:08	83.00,12.20,0.38,
2019-05-08 20:30:10	84.00,12.20,0.38,
2019-05-08 20:30:13	84.00,12.20,0.38,
2019-05-08 20:30:15	84.00,12.20,0.37,
2019-05-08 20:30:18	84.00,12.20,0.37,
2019-05-08 20:30:20	84.00,12.20,0.38,
2019-05-08 20:30:23	84.00,12.20,0.39,
2019-05-08 20:30:25	84.00,12.20,0.37,
2019-05-08 20:30:28	83.00,12.20,0.37,
2019-05-08 20:30:30	83.00,12.20,0.37,
2019-05-08 20:30:32	83.00,12.20,0.38,
2019-05-08 20:30:35	83.00,12.20,0.37,
2019-05-08 20:30:37	83.00,12.20,0.37,
2019-05-08 20:30:40	83.00,12.20,0.37,
2019-05-08 20:30:42	83.00,12.20,0.37,
2019-05-08 20:30:44	83.00,12.20,0.37,
2019-05-08 20:30:47	83.00,12.20,0.39,
2019-05-08 20:30:49	83.00,12.20,0.36,
2019-05-08 20:30:52	83.00,12.20,0.38,
2019-05-08 20:30:54	83.00,12.20,0.39,
2019-05-08 20:30:57	83.00,12.20,0.38,
2019-05-08 20:30:59	83.00,12.20,0.37,
2019-05-08 20:31:02	83.00,12.20,0.37,
2019-05-08 20:31:04	83.00,12.20,0.36,
2019-05-08 20:31:06	83.00,12.20,0.37,
2019-05-08 20:31:09	83.00,12.20,0.38,
2019-05-08 20:31:11	83.00,12.20,0.37,
2019-05-08 20:31:14	83.00,12.20,0.36,
2019-05-08 20:31:16	83.00,12.20,0.37,
2019-05-08 20:31:18	83.00,12.20,0.36,
2019-05-08 20:31:21	83.00,12.20,0.38,
2019-05-08 20:31:23	83.00,12.20,0.37,
2019-05-08 20:31:26	83.00,12.20,0.37,
2019-05-08 20:31:28	83.00,12.20,0.35,
