06/05/2019,15:17:58,78,9,0.4
06/05/2019,15:18:01,78,9,0.4
06/05/2019,15:18:03,78,9,0.41
06/05/2019,15:18:06,78,9,0.4
06/05/2019,15:18:08,78,9,0.4
06/05/2019,15:18:10,78,9,0.42
06/05/2019,15:18:13,78,9,0.4
06/05/2019,15:18:15,78,9,0.41
06/05/2019,15:18:18,78,9,0.39
06/05/2019,15:18:20,78,9,0.41
06/05/2019,15:18:23,78,9,0.4
06/05/2019,15:18:25,78,9,0.4
06/05/2019,15:18:27,78,9,0.4
06/05/2019,15:18:30,78,9,0.4
06/05/2019,15:18:32,78,9,0.41
06/05/2019,15:18:35,78,9,0.4
06/05/2019,15:18:37,78,9,0.41
06/05/2019,15:18:40,78,9,0.4
06/05/2019,15:18:42,78,9,0.4
06/05/2019,15:18:45,78,9,0.39
06/05/2019,15:18:47,78,9,0.39
06/05/2019,15:18:49,78,9,0.39
06/05/2019,15:18:52,78,9,0.38
06/05/2019,15:18:54,78,9,0.4
06/05/2019,15:18:57,78,9,0.41
06/05/2019,15:18:59,78,9,0.41
06/05/2019,15:19:01,78,9,0.4
06/05/2019,15:19:04,78,9,0.42
06/05/2019,15:19:06,78,9,0.41
06/05/2019,15:19:09,78,9,0.41
06/05/2019,15:19:11,78,9,0.4
06/05/2019,15:19:14,78,9,0.41
06/05/2019,15:19:16,78,9,0.4
06/05/2019,15:19:19,78,9,0.41
06/05/2019,15:19:21,78,9,0.41
06/05/2019,15:19:23,78,9,0.41
06/05/2019,15:19:26,78,9,0.42
06/05/2019,15:19:28,78,9,0.4
06/05/2019,15:19:31,78,9,0.4
06/05/2019,15:19:33,78,9,0.42
06/05/2019,15:19:35,78,9,0.4
06/05/2019,15:19:38,78,9,0.4
06/05/2019,15:19:40,78,9,0.41
06/05/2019,15:19:43,78,9,0.41
06/05/2019,15:19:45,78,9,0.4
06/05/2019,15:19:48,78,9,0.42
06/05/2019,15:19:50,78,9,0.42
06/05/2019,15:19:52,78,9,0.4
06/05/2019,15:19:55,78,9,0.4
06/05/2019,15:19:57,78,9,0.39
06/05/2019,15:20:00,78,9,0.42
06/05/2019,15:20:02,78,9,0.4
06/05/2019,15:20:05,78,9,0.4
06/05/2019,15:20:07,78,9,0.41
06/05/2019,15:20:09,78,9,0.41
06/05/2019,15:20:12,78,9,0.4
06/05/2019,15:20:14,78,9,0.4
06/05/2019,15:20:17,78,9,0.4
06/05/2019,15:20:19,78,9,0.42
06/05/2019,15:20:22,78,9,0.4
06/05/2019,15:20:24,78,9,0.41
06/05/2019,15:20:26,78,9,0.42
06/05/2019,15:20:29,78,9,0.41
06/05/2019,15:20:31,78,9,0.41
06/05/2019,15:20:34,78,9,0.4
06/05/2019,15:20:36,78,9,0.41
06/05/2019,15:20:39,78,9,0.41
06/05/2019,15:20:41,78,9,0.4
06/05/2019,15:20:44,78,9,0.41
06/05/2019,15:20:46,78,9,0.4
06/05/2019,15:20:48,78,9,0.41
06/05/2019,15:20:51,78,9,0.4
06/05/2019,15:20:53,78,9,0.42
06/05/2019,15:20:56,78,8.9,0.41
06/05/2019,15:20:58,78,9,0.41
06/05/2019,15:21:00,78,9,0.41
06/05/2019,15:21:03,78,9,0.41
06/05/2019,15:21:05,78,9,0.4
06/05/2019,15:21:08,78,8.9,0.41
06/05/2019,15:21:10,78,9,0.4
06/05/2019,15:21:13,78,9,0.4
06/05/2019,15:21:15,78,9,0.41
06/05/2019,15:21:18,78,8.9,0.42
06/05/2019,15:21:20,78,9,0.4
06/05/2019,15:21:22,78,9,0.4
06/05/2019,15:21:25,78,9,0.4
06/05/2019,15:21:27,78,9,0.4
06/05/2019,15:21:30,78,9,0.41
06/05/2019,15:21:32,78,9,0.41
06/05/2019,15:21:35,78,9,0.41
06/05/2019,15:21:37,78,9,0.4
06/05/2019,15:21:39,78,9,0.41
06/05/2019,15:21:42,78,9,0.41
06/05/2019,15:21:44,78,9,0.42
06/05/2019,15:21:47,78,8.9,0.41
06/05/2019,15:21:49,78,9,0.41
06/05/2019,15:21:51,78,8.9,0.41
06/05/2019,15:21:54,78,9,0.42
06/05/2019,15:21:56,78,9,0.41
06/05/2019,15:21:59,78,9,0.4
06/05/2019,15:22:01,78,9,0.4
06/05/2019,15:22:04,78,9,0.41
06/05/2019,15:22:06,78,9,0.41
06/05/2019,15:22:08,78,9,0.41
06/05/2019,15:22:11,78,9,0.42
06/05/2019,15:22:13,78,9,0.42
06/05/2019,15:22:16,78,8.9,0.41
06/05/2019,15:22:18,78,9,0.4
06/05/2019,15:22:21,78,9,0.42
06/05/2019,15:22:23,78,8.9,0.41
06/05/2019,15:22:26,78,9,0.41
06/05/2019,15:22:28,78,8.9,0.41
06/05/2019,15:22:30,78,9,0.41
06/05/2019,15:22:33,78,8.9,0.4
06/05/2019,15:22:35,78,9,0.4
06/05/2019,15:22:38,78,9,0.41
06/05/2019,15:22:40,78,9,0.41
06/05/2019,15:22:43,78,9,0.4
06/05/2019,15:22:45,78,8.9,0.41
06/05/2019,15:22:47,78,9,0.41
06/05/2019,15:22:50,78,9,0.41
06/05/2019,15:22:52,78,9,0.42
06/05/2019,15:22:55,78,9,0.4
06/05/2019,15:22:57,78,8.9,0.42
06/05/2019,15:23:00,78,9,0.42
06/05/2019,15:23:02,78,9,0.4
06/05/2019,15:23:04,78,9,0.41
06/05/2019,15:23:07,78,8.9,0.4
06/05/2019,15:23:09,78,8.9,0.4
06/05/2019,15:23:12,78,8.9,0.41
06/05/2019,15:23:14,78,8.9,0.42
06/05/2019,15:23:17,78,9,0.4
06/05/2019,15:23:19,78,9,0.41
06/05/2019,15:23:21,78,9,0.4
06/05/2019,15:23:24,78,9,0.42
06/05/2019,15:23:26,78,8.9,0.41
06/05/2019,15:23:29,78,9,0.4
06/05/2019,15:23:31,78,9,0.42
06/05/2019,15:23:33,78,8.9,0.42
06/05/2019,15:23:36,78,9,0.4
06/05/2019,15:23:38,78,9,0.41
06/05/2019,15:23:41,78,9,0.4
06/05/2019,15:23:43,78,9,0.42
06/05/2019,15:23:46,78,9,0.41
06/05/2019,15:23:48,78,9,0.4
06/05/2019,15:23:51,78,8.9,0.4
06/05/2019,15:23:53,78,8.9,0.4
06/05/2019,15:23:55,78,9,0.41
06/05/2019,15:23:58,78,8.9,0.41
06/05/2019,15:24:00,78,9,0.41
06/05/2019,15:24:03,78,9,0.42
06/05/2019,15:24:05,78,8.9,0.41
06/05/2019,15:24:08,78,9,0.41
06/05/2019,15:24:10,78,8.9,0.41
06/05/2019,15:24:12,78,8.9,0.42
06/05/2019,15:24:15,78,8.9,0.41
06/05/2019,15:24:17,78,8.9,0.41
06/05/2019,15:24:20,78,9,0.41
06/05/2019,15:24:22,78,8.9,0.42
06/05/2019,15:24:25,78,8.9,0.41
06/05/2019,15:24:27,78,9,0.42
06/05/2019,15:24:29,78,8.9,0.4
06/05/2019,15:24:32,78,9,0.4
06/05/2019,15:24:34,78,8.9,0.42
06/05/2019,15:24:37,78,8.9,0.4
06/05/2019,15:24:39,78,8.9,0.41
06/05/2019,15:24:42,78,8.9,0.4
06/05/2019,15:24:44,78,8.9,0.41
06/05/2019,15:24:46,78,8.9,0.42
06/05/2019,15:24:49,78,8.9,0.41
06/05/2019,15:24:51,78,8.9,0.42
06/05/2019,15:24:54,78,8.9,0.4
06/05/2019,15:24:56,78,8.9,0.4
06/05/2019,15:24:59,78,8.9,0.4
06/05/2019,15:25:01,78,8.9,0.4
06/05/2019,15:25:03,78,8.9,0.4
06/05/2019,15:25:06,78,9,0.4
06/05/2019,15:25:08,78,8.9,0.43
06/05/2019,15:25:11,78,8.9,0.42
06/05/2019,15:25:13,78,8.9,0.41
06/05/2019,15:25:16,78,8.9,0.41
06/05/2019,15:25:18,78,8.9,0.41
06/05/2019,15:25:20,78,8.9,0.42
06/05/2019,15:25:23,78,8.9,0.41
06/05/2019,15:25:25,78,8.9,0.42
06/05/2019,15:25:28,78,9,0.41
06/05/2019,15:25:30,78,8.9,0.41
06/05/2019,15:25:33,78,8.9,0.42
06/05/2019,15:25:35,78,9,0.41
06/05/2019,15:25:37,78,8.9,0.4
06/05/2019,15:25:40,78,9,0.41
06/05/2019,15:25:42,78,8.9,0.41
06/05/2019,15:25:45,78,8.9,0.41
06/05/2019,15:25:47,78,9,0.42
06/05/2019,15:25:50,78,8.9,0.41
06/05/2019,15:25:52,79,8.9,0.4
06/05/2019,15:25:54,78,8.9,0.4
06/05/2019,15:25:57,78,8.9,0.39
06/05/2019,15:25:59,78,8.9,0.4
06/05/2019,15:26:02,78,8.9,0.43
06/05/2019,15:26:04,78,9,0.41
06/05/2019,15:26:07,78,8.9,0.4
06/05/2019,15:26:09,78,8.9,0.42
06/05/2019,15:26:11,78,8.9,0.4
06/05/2019,15:26:14,78,8.9,0.42
06/05/2019,15:26:16,78,9,0.42
06/05/2019,15:26:19,78,8.9,0.4
06/05/2019,15:26:21,78,8.9,0.41
06/05/2019,15:26:24,78,8.9,0.4
06/05/2019,15:26:26,78,8.9,0.41
06/05/2019,15:26:28,78,8.9,0.41
06/05/2019,15:26:31,78,8.9,0.41
06/05/2019,15:26:33,78,9,0.4
06/05/2019,15:26:36,79,8.9,0.4
06/05/2019,15:26:38,78,8.9,0.4
06/05/2019,15:26:41,78,8.9,0.41
06/05/2019,15:26:43,78,8.9,0.4
06/05/2019,15:26:45,78,8.9,0.41
06/05/2019,15:26:48,78,8.9,0.41
06/05/2019,15:26:50,78,8.9,0.41
06/05/2019,15:26:53,78,9,0.4
06/05/2019,15:26:55,79,8.9,0.41
06/05/2019,15:26:58,78,8.9,0.4
06/05/2019,15:27:00,79,8.9,0.41
06/05/2019,15:27:02,79,8.9,0.4
06/05/2019,15:27:05,79,8.9,0.42
06/05/2019,15:27:07,78,8.9,0.42
06/05/2019,15:27:10,79,8.9,0.41
06/05/2019,15:27:12,79,8.9,0.4
06/05/2019,15:27:15,79,8.9,0.41
06/05/2019,15:27:17,79,8.9,0.4
06/05/2019,15:27:19,79,8.9,0.41
06/05/2019,15:27:22,78,8.9,0.43
06/05/2019,15:27:24,79,8.9,0.42
06/05/2019,15:27:27,78,8.9,0.41
06/05/2019,15:27:29,78,8.9,0.41
06/05/2019,15:27:32,79,8.9,0.43
06/05/2019,15:27:34,79,8.9,0.42
06/05/2019,15:27:36,79,8.9,0.41
06/05/2019,15:27:39,78,8.9,0.41
06/05/2019,15:27:41,78,8.9,0.41
06/05/2019,15:27:44,79,8.9,0.41
06/05/2019,15:27:46,79,8.9,0.41
06/05/2019,15:27:49,79,9,0.42
06/05/2019,15:27:51,79,8.9,0.4
06/05/2019,15:27:53,79,8.9,0.41
06/05/2019,15:27:56,79,8.9,0.4
06/05/2019,15:27:58,79,9,0.41
06/05/2019,15:28:01,79,8.9,0.41
06/05/2019,15:28:03,79,8.9,0.41
06/05/2019,15:28:06,79,8.9,0.42
06/05/2019,15:28:08,79,8.9,0.41
06/05/2019,15:28:10,79,8.9,0.42
06/05/2019,15:28:13,79,8.9,0.42
06/05/2019,15:28:15,79,9,0.41
06/05/2019,15:28:18,79,8.9,0.41
06/05/2019,15:28:20,78,8.9,0.41
06/05/2019,15:28:23,79,8.9,0.4
06/05/2019,15:28:25,79,8.9,0.41
06/05/2019,15:28:28,79,8.9,0.41
06/05/2019,15:28:30,79,8.9,0.42
06/05/2019,15:28:32,79,8.9,0.4
06/05/2019,15:28:35,79,9,0.4
06/05/2019,15:28:37,79,9,0.42
06/05/2019,15:28:40,79,8.9,0.41
06/05/2019,15:28:42,79,9,0.42
06/05/2019,15:28:44,79,8.9,0.41
06/05/2019,15:28:47,79,8.9,0.41
06/05/2019,15:28:49,78,8.9,0.41
06/05/2019,15:28:52,79,8.9,0.4
06/05/2019,15:28:54,79,8.9,0.41
06/05/2019,15:28:57,79,8.9,0.41
06/05/2019,15:28:59,79,8.9,0.4
06/05/2019,15:29:01,79,8.9,0.41
06/05/2019,15:29:04,79,8.9,0.41
06/05/2019,15:29:06,79,8.9,0.42
06/05/2019,15:29:09,79,8.9,0.42
06/05/2019,15:29:11,79,8.9,0.42
06/05/2019,15:29:14,79,8.9,0.42
06/05/2019,15:29:16,79,8.9,0.41
06/05/2019,15:29:18,79,8.9,0.42
06/05/2019,15:29:21,79,8.9,0.42
06/05/2019,15:29:23,79,8.9,0.42
06/05/2019,15:29:26,79,8.9,0.4
06/05/2019,15:29:28,79,8.9,0.41
06/05/2019,15:29:31,79,8.9,0.41
06/05/2019,15:29:33,79,8.9,0.41
06/05/2019,15:29:35,79,8.9,0.4
06/05/2019,15:29:38,79,8.9,0.41
06/05/2019,15:29:40,79,8.9,0.41
06/05/2019,15:29:43,79,8.9,0.41
06/05/2019,15:29:45,79,8.9,0.4
06/05/2019,15:29:48,79,8.9,0.41
06/05/2019,15:29:50,79,8.9,0.4
06/05/2019,15:29:52,79,8.9,0.42
06/05/2019,15:29:55,79,8.9,0.4
06/05/2019,15:29:57,79,8.9,0.41
06/05/2019,15:30:00,79,9,0.4
06/05/2019,15:30:02,79,8.9,0.4
06/05/2019,15:30:05,79,8.9,0.42
06/05/2019,15:30:07,79,8.9,0.4
06/05/2019,15:30:09,79,8.9,0.42
06/05/2019,15:30:12,79,8.9,0.4
06/05/2019,15:30:14,79,8.9,0.4
06/05/2019,15:30:17,79,8.9,0.41
06/05/2019,15:30:19,79,8.9,0.41
06/05/2019,15:30:22,79,8.9,0.42
06/05/2019,15:30:24,79,8.9,0.42
06/05/2019,15:30:26,79,8.9,0.41
06/05/2019,15:30:29,79,8.9,0.42
06/05/2019,15:30:31,79,8.9,0.42
06/05/2019,15:30:34,79,8.9,0.41
06/05/2019,15:30:36,79,8.9,0.41
06/05/2019,15:30:39,79,8.9,0.41
06/05/2019,15:30:41,79,8.9,0.41
06/05/2019,15:30:43,79,8.9,0.4
06/05/2019,15:30:46,79,8.9,0.42
06/05/2019,15:30:48,79,8.9,0.42
06/05/2019,15:30:51,79,8.9,0.41
06/05/2019,15:30:53,79,8.9,0.42
06/05/2019,15:30:56,79,8.9,0.41
06/05/2019,15:30:58,79,8.9,0.41
06/05/2019,15:31:01,79,8.9,0.41
06/05/2019,15:31:03,79,8.9,0.41
06/05/2019,15:31:05,79,8.9,0.41
06/05/2019,15:31:08,79,8.9,0.42
06/05/2019,15:31:10,79,8.9,0.4
06/05/2019,15:31:13,79,8.9,0.42
06/05/2019,15:31:15,79,8.9,0.41
06/05/2019,15:31:17,79,8.9,0.41
06/05/2019,15:31:20,79,8.9,0.41
06/05/2019,15:31:22,79,8.9,0.42
06/05/2019,15:31:25,79,8.9,0.41
06/05/2019,15:31:27,79,8.9,0.41
06/05/2019,15:31:30,79,8.9,0.41
06/05/2019,15:31:32,79,8.9,0.39
06/05/2019,15:31:34,79,8.9,0.41
06/05/2019,15:31:37,79,8.9,0.41
06/05/2019,15:31:39,79,8.9,0.41
06/05/2019,15:31:42,79,8.9,0.4
06/05/2019,15:31:44,79,8.9,0.42
06/05/2019,15:31:47,79,8.9,0.42
06/05/2019,15:31:49,79,8.9,0.42
06/05/2019,15:31:52,79,8.9,0.41
06/05/2019,15:31:54,79,8.9,0.42
06/05/2019,15:31:56,79,8.9,0.4
06/05/2019,15:31:59,79,8.9,0.39
06/05/2019,15:32:01,79,8.9,0.42
06/05/2019,15:32:04,79,8.9,0.42
06/05/2019,15:32:06,79,8.9,0.42
06/05/2019,15:32:09,79,8.9,0.41
06/05/2019,15:32:11,79,8.9,0.41
06/05/2019,15:32:13,79,8.9,0.41
06/05/2019,15:32:16,79,8.9,0.42
06/05/2019,15:32:18,79,8.9,0.42
06/05/2019,15:32:21,79,8.9,0.42
06/05/2019,15:32:23,79,8.9,0.41
06/05/2019,15:32:25,79,8.9,0.43
06/05/2019,15:32:28,79,8.9,0.4
06/05/2019,15:32:30,79,8.9,0.41
06/05/2019,15:32:33,79,8.9,0.41
06/05/2019,15:32:35,79,8.9,0.41
06/05/2019,15:32:38,79,8.9,0.42
06/05/2019,15:32:40,79,8.9,0.41
06/05/2019,15:32:43,79,8.9,0.41
06/05/2019,15:32:45,79,8.9,0.41
06/05/2019,15:32:47,79,8.9,0.42
06/05/2019,15:32:50,79,8.9,0.4
06/05/2019,15:32:52,79,8.9,0.39
06/05/2019,15:32:55,79,8.9,0.42
06/05/2019,15:32:57,79,8.9,0.4
06/05/2019,15:32:59,79,8.9,0.4
06/05/2019,15:33:02,79,8.9,0.41
06/05/2019,15:33:04,79,8.9,0.4
06/05/2019,15:33:07,79,8.9,0.41
06/05/2019,15:33:09,79,8.9,0.41
06/05/2019,15:33:12,79,8.9,0.42
06/05/2019,15:33:14,79,8.9,0.39
06/05/2019,15:33:16,79,8.9,0.42
06/05/2019,15:33:19,79,8.9,0.41
06/05/2019,15:33:21,79,8.9,0.41
06/05/2019,15:33:24,79,8.9,0.42
06/05/2019,15:33:26,79,8.9,0.42
06/05/2019,15:33:29,79,8.9,0.4
06/05/2019,15:33:31,79,8.9,0.42
06/05/2019,15:33:34,79,8.9,0.42
06/05/2019,15:33:36,79,8.9,0.41
06/05/2019,15:33:38,79,8.9,0.41
06/05/2019,15:33:41,79,8.9,0.4
06/05/2019,15:33:43,79,8.9,0.4
06/05/2019,15:33:46,79,8.9,0.42
06/05/2019,15:33:48,79,8.9,0.41
06/05/2019,15:33:50,79,8.9,0.42
